match_group_id,source,source_id,country,start_date,end_date
1347,DFO,DFO-2852,Canada,2006-04-22,2006-05-31
1347,DFO,DFO-2868,Canada,2006-05-20,2006-05-28
1347,DFO,DFO-2880,Canada,2006-05-26,2006-06-02
1347,EM-DAT,2006-0206-CAN,Canada,2006-04-12,2006-04-20
1347,EM-DAT,2006-0203-CAN,Canada,2006-04-18,2006-04-24
1347,EM-DAT,2006-0224-CAN,Canada,2006-04-22,2006-05-31
1347,EM-DAT,2006-0269-CAN,Canada,2006-05-20,2006-05-28
1347,EM-DAT,2006-0261-CAN,Canada,2006-05-26,2006-06-02
1348,DFO,DFO-2866,Afghanistan,2006-05-19,2006-05-23
1348,EM-DAT,2006-0271-AFG,Afghanistan,2006-05-19,2006-05-23
1349,DFO,DFO-2869,Burundi,2006-05-17,2006-05-28
1349,EM-DAT,2006-0268-BDI,Burundi,2006-05-17,2006-05-28
1349,EM-DAT,2006-0259-BDI,Burundi,2006-05-18,2006-05-18
1349,EM-DAT,2006-0318-BDI,Burundi,2006-06-01,2006-06-01
1350,DFO,DFO-2863,United Republic of Tanzania,2006-05-09,2006-05-17
1350,EM-DAT,2006-0255-TZA,United Republic of Tanzania,2006-05-09,2006-05-17
1351,DFO,DFO-2860,Iran (Islamic Republic of),2006-05-08,2006-05-13
1351,EM-DAT,2006-0245-IRN,Iran (Islamic Republic of),2006-05-08,2006-05-13
1352,DFO,DFO-2858,Suriname,2006-05-07,2006-05-29
1352,EM-DAT,2006-0247-SUR,Suriname,2006-05-07,2006-05-29
1353,DFO,DFO-2855,Afghanistan,2006-04-29,2006-05-01
1353,EM-DAT,2006-0221-AFG,Afghanistan,2006-04-28,2006-05-01
1353,EM-DAT,2006-0291-AFG,Afghanistan,2006-05-01,2006-05-01
1354,DFO,DFO-2853,New Zealand,2006-04-26,2006-04-28
1354,EM-DAT,2006-0223-NZL,New Zealand,2006-04-26,2006-04-28
1355,DFO,DFO-2850,Malaysia,2006-04-20,2006-04-21
1355,EM-DAT,2006-0226-MYS,Malaysia,2006-04-20,2006-04-21
1356,DFO,DFO-2848,Indonesia,2006-04-19,2006-04-23
1356,EM-DAT,2006-0192-IDN,Indonesia,2006-04-19,2006-04-23
1357,DFO,DFO-2843,Georgia,2006-04-15,2006-04-24
1357,EM-DAT,2006-0208-GEO,Georgia,2006-04-15,2006-04-24
1358,DFO,DFO-2844,India,2006-04-15,2006-04-18
1358,EM-DAT,2006-0207-IND,India,2006-04-15,2006-04-18
1359,DFO,DFO-2846,Papua New Guinea,2006-04-12,2006-04-18
1359,EM-DAT,2006-0205-PNG,Papua New Guinea,2006-04-12,2006-04-18
1360,DFO,DFO-2847,Ethiopia,2006-04-09,2006-04-25
1360,EM-DAT,2006-0204-ETH,Ethiopia,2006-04-09,2006-04-25
1361,DFO,DFO-2838,Democratic Republic of the Congo,2006-04-08,2006-04-27
1361,EM-DAT,2006-0172-COD,Democratic Republic of the Congo,2006-04-08,2006-04-27
1362,DFO,DFO-2819,Romania,2006-03-13,2006-03-23
1362,DFO,DFO-2839,Romania • Bulgaria,2006-04-07,2006-05-24
1362,EM-DAT,2006-0156-ROU,Romania,2006-03-13,2006-04-07
1362,EM-DAT,2006-0127-ROU,Romania,2006-03-13,2006-03-23
1362,EM-DAT,2006-0209-BGR,Bulgaria,2006-04-07,2006-05-24
1362,EM-DAT,2006-0209-ROU,Romania,2006-04-07,2006-05-14
1362,EM-DAT,2006-0156-BGR,Bulgaria,2006-04-10,2006-04-13
1363,DFO,DFO-2821,Australia,2006-03-20,2006-04-17
1363,DFO,DFO-2824,Australia,2006-03-27,2006-03-29
1363,DFO,DFO-2828,Australia,2006-03-30,2006-04-05
1363,DFO,DFO-2836,Australia,2006-04-05,2006-04-10
1363,EM-DAT,2006-0179-AUS,Australia,2006-04-05,2006-04-10
1364,DFO,DFO-2832,Serbia Montenegro • Croatia,2006-04-04,2006-05-11
1364,EM-DAT,2006-0156-HRV,Croatia,2006-04-04,2006-05-11
1364,EM-DAT,2006-0156-SCG,Serbia Montenegro,2006-04-10,2006-05-07
1365,DFO,DFO-2837,Kenya,2006-04-04,2006-05-22
1365,EM-DAT,2006-0178-KEN,Kenya,2006-04-04,2006-05-22
1365,EM-DAT,2006-0234-KEN,Kenya,2006-04-25,2006-05-04
1366,DFO,DFO-2833,Yemen,2006-04-03,2006-04-06
1366,EM-DAT,2006-0165-YEM,Yemen,2006-04-03,2006-04-05
1367,DFO,DFO-2826,Czechia • Germany,2006-03-28,2006-04-17
1367,EM-DAT,2006-0156-CZE,Czechia,2006-03-28,2006-04-17
1367,EM-DAT,2006-0156-DEU,Germany,2006-03-28,2006-04-17
1368,DFO,DFO-2827,Slovakia • Hungary,2006-03-28,2006-05-09
1368,EM-DAT,2006-0156-HUN,Hungary,2006-03-28,2006-05-09
1368,EM-DAT,2006-0156-SVK,Slovakia,2006-03-28,2006-05-09
1369,DFO,DFO-2825,South Africa,2006-03-26,2006-03-30
1369,EM-DAT,2006-0181-ZAF,South Africa,2006-03-26,2006-03-30
1370,DFO,DFO-2806,Brazil,2006-02-13,2006-03-20
1370,DFO,DFO-2842,Brazil,2006-03-25,2006-04-23
1370,EM-DAT,2006-0201-BRA,Brazil,2006-03-25,2006-04-23
1371,DFO,DFO-2823,Colombia,2006-03-22,2006-06-02
1371,EM-DAT,2006-0140-COL,Colombia,2006-01-01,2006-04-27
1372,DFO,DFO-2816,Malawi,2006-03-07,2006-03-14
1372,EM-DAT,2006-0115-MWI,Malawi,2006-03-07,2006-03-14
1373,DFO,DFO-2814,Philippines,2006-03-04,2006-03-06
1373,EM-DAT,2006-0137-PHL,Philippines,2006-03-04,2006-03-06
1374,DFO,DFO-2810,Namibia,2006-02-24,2006-02-28
1374,EM-DAT,2006-0108-NAM,Namibia,2006-02-24,2006-02-28
1375,DFO,DFO-2804,Yemen,2006-02-20,2006-02-23
1375,EM-DAT,2006-0095-YEM,Yemen,2006-02-20,2006-02-23
1376,DFO,DFO-2795,Papua New Guinea,2006-02-03,2006-02-19
1376,DFO,DFO-2812,Papua New Guinea,2006-02-18,2006-02-24
1376,EM-DAT,2006-0082-PNG,Papua New Guinea,2006-02-03,2006-02-19
1377,DFO,DFO-2802,Ecuador,2006-02-16,2006-05-06
1377,EM-DAT,2006-0093-ECU,Ecuador,2006-02-16,2006-05-06
1378,DFO,DFO-2788,Indonesia,2006-01-22,2006-01-27
1378,DFO,DFO-2789,Indonesia,2006-01-26,2006-02-14
1378,DFO,DFO-2796,Indonesia,2006-02-07,2006-02-13
1378,DFO,DFO-2807,Indonesia,2006-02-13,2006-02-23
1378,EM-DAT,2006-0074-IDN,Indonesia,2006-01-26,2006-02-14
1378,EM-DAT,2006-0099-IDN,Indonesia,2006-02-13,2006-02-23
1379,DFO,DFO-2798,Malaysia • Thailand,2006-02-10,2006-02-18
1379,EM-DAT,2006-0113-MYS,Malaysia,2006-02-10,2006-02-18
1379,EM-DAT,2006-0113-THA,Thailand,2006-02-10,2006-02-18
1380,DFO,DFO-2799,Algeria,2006-02-10,2006-02-15
1380,EM-DAT,2006-0088-DZA,Algeria,2006-02-10,2006-02-15
1381,DFO,DFO-2785,Philippines,2006-01-26,2006-02-05
1381,DFO,DFO-2800,Philippines,2006-02-10,2006-02-18
1381,EM-DAT,2006-0040-PHL,Philippines,2006-01-26,2006-02-05
1382,DFO,DFO-2791,Fiji,2006-01-29,2006-02-06
1382,DFO,DFO-2794,Fiji,2006-02-04,2006-02-09
1382,EM-DAT,2006-0071-FJI,Fiji,2006-02-04,2006-02-09
1383,DFO,DFO-2797,Iraq,2006-02-04,2006-02-12
1383,EM-DAT,2006-0065-IRQ,Iraq,2006-02-04,2006-02-12
1384,DFO,DFO-2790,Norway,2006-01-30,2006-02-04
1384,EM-DAT,2006-0070-NOR,Norway,2006-01-30,2006-02-04
1385,DFO,DFO-2787,Brazil,2006-01-27,2006-01-30
1385,EM-DAT,2006-0038-BRA,Brazil,2006-01-27,2006-01-30
1386,DFO,DFO-2786,Bolivia (Plurinational State of),2006-01-25,2006-04-17
1386,EM-DAT,2006-0039-BOL,Bolivia (Plurinational State of),2006-01-25,2006-04-17
1387,DFO,DFO-2777,Indonesia,2006-01-01,2006-01-04
1387,DFO,DFO-2779,Indonesia,2006-01-08,2006-01-12
1387,EM-DAT,2005-0718-IDN,Indonesia,2005-12-31,2006-01-03
1388,DFO,DFO-2782,Guyana,2006-01-08,2006-02-14
1388,EM-DAT,2006-0041-GUY,Guyana,2006-01-08,2006-02-14
1389,DFO,DFO-2776,United States of America,2005-12-31,2006-01-18
1389,EM-DAT,2005-0716-USA,United States of America,2005-12-31,2006-01-18
1390,DFO,DFO-2775,Congo,2005-12-24,2005-12-28
1390,EM-DAT,2005-0711-COG,Congo,2005-12-24,2005-12-28
1391,DFO,DFO-2773,Malawi • Mozambique,2005-12-22,2006-02-07
1391,EM-DAT,2005-0715-MOZ,Mozambique,2005-12-22,2006-02-07
1391,EM-DAT,2005-0715-MWI,Malawi,2005-12-22,2006-02-07
1392,DFO,DFO-2772,Philippines,2005-12-05,2005-12-29
1392,EM-DAT,2005-0669-PHL,Philippines,2005-12-05,2005-12-29
1393,DFO,DFO-2770,Viet Nam,2005-12-04,2005-12-24
1393,EM-DAT,2005-0694-VNM,Viet Nam,2005-12-04,2005-12-24
1394,DFO,DFO-2769,Albania,2005-11-30,2005-12-03
1394,EM-DAT,2005-0696-ALB,Albania,2005-11-30,2005-12-03
1395,DFO,DFO-2768,Thailand • Malaysia,2005-11-23,2006-01-12
1395,EM-DAT,2005-0690-THA,Thailand,2005-11-23,2006-01-12
1395,EM-DAT,2005-0690-MYS,Malaysia,2005-11-23,2006-01-12
1395,EM-DAT,2006-0037-MYS,Malaysia,2006-01-09,2006-01-09
1396,DFO,DFO-2767,Sri Lanka,2005-11-21,2005-11-23
1396,EM-DAT,2005-0646-LKA,Sri Lanka,2005-11-21,2005-11-23
1397,DFO,DFO-2763,France,2005-11-15,2005-11-17
1397,EM-DAT,2005-0647-FRA,France,2005-11-15,2005-11-17
1398,DFO,DFO-2725,Viet Nam • Cambodia,2005-09-08,2005-11-01
1398,DFO,DFO-2732,Viet Nam,2005-09-18,2005-09-24
1398,DFO,DFO-2736,China • Viet Nam,2005-09-26,2005-10-06
1398,DFO,DFO-2743,China,2005-09-29,2005-10-06
1398,DFO,DFO-2745,China,2005-10-02,2005-10-06
1398,DFO,DFO-2746,China,2005-10-03,2005-10-06
1398,DFO,DFO-2748,Viet Nam,2005-10-07,2005-10-11
1398,DFO,DFO-2757,Viet Nam,2005-10-20,2005-10-28
1398,DFO,DFO-2760,Viet Nam,2005-11-02,2005-11-04
1398,EM-DAT,2005-0822-VNM,Viet Nam,2005-09-08,2005-09-29
1398,EM-DAT,2005-0822-KHM,Cambodia,2005-09-08,2005-09-29
1398,EM-DAT,2005-0592-CHN,China,2005-09-29,2005-10-06
1398,EM-DAT,2005-0600-CHN,China,2005-10-03,2005-10-06
1398,EM-DAT,2005-0584-VNM,Viet Nam,2005-10-07,2005-10-10
1398,EM-DAT,2005-0628-VNM,Viet Nam,2005-10-20,2005-10-28
1399,DFO,DFO-2754,India,2005-10-21,2005-10-28
1399,DFO,DFO-2758,India,2005-10-23,2005-12-09
1399,EM-DAT,2005-0599-IND,India,2005-10-21,2005-10-24
1399,EM-DAT,2005-0627-IND,India,2005-10-23,2005-11-13
1399,EM-DAT,2005-0677-IND,India,2005-12-02,2005-12-03
1400,DFO,DFO-2752,Indonesia,2005-10-18,2005-10-19
1400,EM-DAT,2005-0589-IDN,Indonesia,2005-10-18,2005-10-19
1401,DFO,DFO-2750,United Kingdom of Great Britain and Northern Ireland,2005-10-12,2005-10-14
1401,EM-DAT,2005-0582-GBR,United Kingdom of Great Britain and Northern Ireland,2005-10-12,2005-10-14
1402,DFO,DFO-2735,United States of America,2005-09-23,2005-10-01
1402,DFO,DFO-2749,United States of America,2005-10-08,2005-10-17
1402,EM-DAT,2005-0583-USA,United States of America,2005-10-08,2005-10-16
1403,DFO,DFO-2747,Bangladesh,2005-10-03,2005-10-22
1403,EM-DAT,2005-0590-BGD,Bangladesh,2005-10-03,2005-10-20
1404,DFO,DFO-2744,El Salvador • Guatemala,2005-10-01,2005-10-16
1404,EM-DAT,2005-0593-GTM,Guatemala,2005-10-03,2005-10-03
1404,EM-DAT,2005-0593-SLV,El Salvador,2005-10-03,2005-10-03
1405,DFO,DFO-2741,Canada,2005-09-27,2005-09-29
1405,EM-DAT,2005-0591-CAN,Canada,2005-09-27,2005-09-29
1406,DFO,DFO-2742,Mauritania,2005-09-27,2005-10-07
1406,EM-DAT,2005-0559-MRT,Mauritania,2005-09-27,2005-09-30
1407,DFO,DFO-2740,Mexico,2005-09-26,2005-09-29
1407,EM-DAT,2005-0601-MEX,Mexico,2005-09-26,2005-09-29
1408,DFO,DFO-2737,Nepal,2005-09-25,2005-10-02
1408,EM-DAT,2005-0556-NPL,Nepal,2005-09-24,2005-09-29
1409,DFO,DFO-2728,India,2005-09-14,2005-09-30
1409,DFO,DFO-2731,India,2005-09-16,2005-10-05
1409,DFO,DFO-2734,India,2005-09-22,2005-10-11
1409,EM-DAT,2005-0541-IND,India,2005-09-14,2005-09-20
1409,EM-DAT,2005-0539-IND,India,2005-09-16,2005-09-19
1409,EM-DAT,2005-0603-IND,India,2005-09-22,2005-10-11
1410,DFO,DFO-2733,Romania • Bulgaria,2005-09-21,2005-10-09
1410,EM-DAT,2005-0545-BGR,Bulgaria,2005-09-14,2005-10-04
1410,EM-DAT,2005-0545-ROU,Romania,2005-09-21,2005-10-09
1411,DFO,DFO-2761,Colombia,2005-09-15,2005-12-16
1411,EM-DAT,2005-0572-COL,Colombia,2005-09-15,2005-11-17
1412,DFO,DFO-2650,Georgia • Russian Federation • Kazakhstan,2005-04-25,2005-05-30
1412,DFO,DFO-2659,Russian Federation • China,2005-05-11,2005-06-07
1412,DFO,DFO-2661,China,2005-05-28,2005-05-29
1412,DFO,DFO-2663,China,2005-05-30,2005-06-10
1412,DFO,DFO-2668,China,2005-06-10,2005-06-12
1412,DFO,DFO-2671,China,2005-06-17,2005-06-25
1412,DFO,DFO-2674,China,2005-06-19,2005-06-30
1412,DFO,DFO-2684,China,2005-06-28,2005-07-19
1412,DFO,DFO-2688,China,2005-07-01,2005-08-12
1412,DFO,DFO-2693,China,2005-07-10,2005-07-18
1412,DFO,DFO-2694,Taiwan (Province of China) • China,2005-07-16,2005-07-20
1412,DFO,DFO-2696,China,2005-07-21,2005-07-22
1412,DFO,DFO-2706,China,2005-08-05,2005-08-14
1412,DFO,DFO-2711,China,2005-08-13,2005-08-20
1412,DFO,DFO-2712,China,2005-08-14,2005-09-05
1412,DFO,DFO-2722,Taiwan (Province of China) • China,2005-09-01,2005-09-04
1412,DFO,DFO-2726,China,2005-09-11,2005-09-13
1412,EM-DAT,2005-0225-GEO,Georgia,2005-04-23,2005-04-28
1412,EM-DAT,2005-0276-RUS,Russian Federation,2005-05-09,2005-05-10
1412,EM-DAT,2005-0285-RUS,Russian Federation,2005-05-11,2005-05-11
1412,EM-DAT,2005-0729-CHN,China,2005-05-28,2005-05-29
1412,EM-DAT,2005-0307-CHN,China,2005-06-10,2005-06-12
1412,EM-DAT,2005-0730-CHN,China,2005-06-17,2005-06-25
1412,EM-DAT,2005-0344-CHN,China,2005-06-19,2005-06-30
1412,EM-DAT,2005-0334-CHN,China,2005-06-28,2005-07-10
1412,EM-DAT,2005-0751-CHN,China,2005-07-01,2005-08-12
1412,EM-DAT,2005-0505-CHN,China,2005-07-21,2005-07-22
1412,EM-DAT,2005-0475-CHN,China,2005-08-13,2005-08-20
1412,EM-DAT,2005-0474-CHN,China,2005-08-14,2005-09-05
1413,DFO,DFO-2727,Afghanistan,2005-09-11,2005-09-12
1413,EM-DAT,2005-0511-AFG,Afghanistan,2005-09-11,2005-09-12
1414,DFO,DFO-2724,France,2005-09-07,2005-09-09
1414,EM-DAT,2005-0516-FRA,France,2005-09-07,2005-09-09
1415,DFO,DFO-2738,Sudan,2005-08-29,2005-09-06
1415,EM-DAT,2005-0576-SDN,Sudan,2005-08-29,2005-09-06
1416,DFO,DFO-2718,India,2005-08-26,2005-08-30
1416,EM-DAT,2005-0471-IND,India,2005-08-26,2005-08-28
1417,DFO,DFO-2716,Switzerland • Austria,2005-08-21,2005-08-26
1417,EM-DAT,2005-0451-CHE,Switzerland,2005-08-19,2005-08-26
1417,EM-DAT,2005-0451-AUT,Austria,2005-08-21,2005-08-26
1418,DFO,DFO-2717,Mexico,2005-08-21,2005-08-30
1418,EM-DAT,2005-0470-MEX,Mexico,2005-08-21,2005-08-30
1419,DFO,DFO-2715,Ethiopia,2005-08-20,2005-09-07
1419,EM-DAT,2005-0472-ETH,Ethiopia,2005-08-19,2005-09-01
1419,EM-DAT,2005-0485-ETH,Ethiopia,2005-09-01,2005-09-01
1420,DFO,DFO-2729,Senegal,2005-08-20,2005-09-10
1420,EM-DAT,2005-0448-SEN,Senegal,2005-08-20,2005-09-10
1421,DFO,DFO-2713,Sierra Leone,2005-08-14,2005-08-16
1421,EM-DAT,2005-0443-SLE,Sierra Leone,2005-08-14,2005-08-16
1422,DFO,DFO-2714,Romania • Republic of Moldova,2005-08-14,2005-09-02
1422,EM-DAT,2005-0473-ROU,Romania,2005-08-14,2005-09-02
1422,EM-DAT,2005-0519-MDA,Republic of Moldova,2005-08-18,2005-08-19
1423,DFO,DFO-2709,Thailand,2005-08-13,2005-09-26
1423,EM-DAT,2005-0435-THA,Thailand,2005-08-13,2005-08-31
1424,DFO,DFO-2708,Iran (Islamic Republic of),2005-08-09,2005-08-11
1424,EM-DAT,2005-0426-IRN,Iran (Islamic Republic of),2005-08-09,2005-08-11
1424,EM-DAT,2005-0436-IRN,Iran (Islamic Republic of),2005-08-15,2005-08-15
1425,DFO,DFO-2707,Central African Republic,2005-08-08,2005-08-25
1425,EM-DAT,2005-0425-CAF,Central African Republic,2005-08-08,2005-08-25
1426,DFO,DFO-2721,Nigeria,2005-08-07,2005-09-16
1426,EM-DAT,2005-0423-NGA,Nigeria,2005-08-07,2005-09-16
1427,DFO,DFO-2705,Bulgaria,2005-08-04,2005-08-11
1427,EM-DAT,2005-0473-BGR,Bulgaria,2005-08-04,2005-08-11
1427,EM-DAT,2005-0727-BGR,Bulgaria,2005-08-04,2005-08-11
1428,DFO,DFO-2702,Türkiye,2005-08-02,2005-08-03
1428,EM-DAT,2005-0415-TUR,Türkiye,2005-08-02,2005-08-03
1429,DFO,DFO-2703,Republic of Korea,2005-08-02,2005-08-04
1429,EM-DAT,2005-0392-KOR,Republic of Korea,2005-08-02,2005-08-04
1430,DFO,DFO-2701,Iran (Islamic Republic of),2005-07-31,2005-08-01
1430,EM-DAT,2005-0414-IRN,Iran (Islamic Republic of),2005-07-31,2005-08-01
1431,DFO,DFO-2667,Tajikistan,2005-06-08,2005-06-10
1431,DFO,DFO-2670,Tajikistan • Afghanistan,2005-06-15,2005-07-21
1431,DFO,DFO-2675,Pakistan • Afghanistan,2005-06-21,2005-08-05
1431,DFO,DFO-2676,Bangladesh,2005-06-23,2005-06-30
1431,DFO,DFO-2678,India,2005-06-26,2005-06-29
1431,DFO,DFO-2680,India,2005-06-28,2005-07-15
1431,DFO,DFO-2682,India,2005-06-29,2005-07-03
1431,DFO,DFO-2686,India,2005-07-02,2005-07-15
1431,DFO,DFO-2689,Pakistan • India,2005-07-05,2005-08-14
1431,DFO,DFO-2690,India • Bangladesh,2005-07-07,2005-07-27
1431,DFO,DFO-2698,India,2005-07-23,2005-08-16
1431,DFO,DFO-2697,India,2005-07-24,2005-08-05
1431,DFO,DFO-2700,India,2005-07-30,2005-08-03
1431,EM-DAT,2005-0304-TJK,Tajikistan,2005-06-08,2005-06-10
1431,EM-DAT,2005-0322-AFG,Afghanistan,2005-06-16,2005-06-17
1431,EM-DAT,2005-0360-PAK,Pakistan,2005-06-21,2005-08-05
1431,EM-DAT,2005-0360-AFG,Afghanistan,2005-06-21,2005-08-05
1431,EM-DAT,2005-0361-IND,India,2005-06-26,2005-06-29
1431,EM-DAT,2005-0335-IND,India,2005-06-28,2005-07-15
1431,EM-DAT,2005-0398-IND,India,2005-07-02,2005-07-15
1431,EM-DAT,2005-0746-IND,India,2005-07-05,2005-08-14
1431,EM-DAT,2005-0746-PAK,Pakistan,2005-07-05,2005-08-14
1431,EM-DAT,2005-0375-IND,India,2005-07-07,2005-07-28
1431,EM-DAT,2005-0375-BGD,Bangladesh,2005-07-07,2005-07-27
1431,EM-DAT,2005-0354-IND,India,2005-07-09,2005-07-09
1431,EM-DAT,2005-0399-IND,India,2005-07-10,2005-07-10
1431,EM-DAT,2005-0504-IND,India,2005-07-23,2005-08-16
1431,EM-DAT,2005-0370-TJK,Tajikistan,2005-07-23,2005-07-23
1431,EM-DAT,2005-0409-IND,India,2005-07-24,2005-08-05
1432,DFO,DFO-2695,Malaysia,2005-07-17,2005-07-19
1432,EM-DAT,2005-0506-MYS,Malaysia,2005-07-17,2005-07-19
1433,DFO,DFO-2687,Romania • Bulgaria,2005-07-02,2005-07-16
1433,DFO,DFO-2692,Romania,2005-07-12,2005-07-28
1433,EM-DAT,2005-0337-ROU,Romania,2005-07-01,2005-07-06
1433,EM-DAT,2005-0338-BGR,Bulgaria,2005-07-02,2005-07-06
1433,EM-DAT,2005-0365-ROU,Romania,2005-07-12,2005-07-28
1434,DFO,DFO-2683,Australia,2005-06-30,2005-07-03
1434,EM-DAT,2005-0523-AUS,Australia,2005-06-30,2005-07-03
1435,DFO,DFO-2685,Democratic People's Republic of Korea,2005-06-30,2005-07-02
1435,EM-DAT,2005-0371-PRK,Democratic People's Republic of Korea,2005-06-30,2005-07-02
1436,DFO,DFO-2679,Chile,2005-06-26,2005-06-28
1436,EM-DAT,2005-0393-CHL,Chile,2005-06-26,2005-06-28
1437,DFO,DFO-2677,El Salvador • Honduras,2005-06-24,2005-06-27
1437,EM-DAT,2005-0348-SLV,El Salvador,2005-06-24,2005-06-27
1437,EM-DAT,2005-0348-HND,Honduras,2005-06-24,2005-06-27
1438,DFO,DFO-2672,Kenya,2005-06-17,2005-06-20
1438,EM-DAT,2005-0526-KEN,Kenya,2005-06-17,2005-06-20
1439,DFO,DFO-2669,Taiwan (Province of China),2005-06-11,2005-06-17
1439,EM-DAT,2005-0396-TWN,Taiwan (Province of China),2005-06-11,2005-06-17
1440,DFO,DFO-2666,Canada,2005-06-07,2005-07-01
1440,EM-DAT,2005-0728-CAN,Canada,2005-06-07,2005-07-01
1441,DFO,DFO-2656,Brazil,2005-05-24,2005-05-27
1441,DFO,DFO-2664,Brazil,2005-06-01,2005-06-04
1441,EM-DAT,2005-0296-BRA,Brazil,2005-06-01,2005-06-04
1442,DFO,DFO-2660,Bulgaria,2005-05-26,2005-06-13
1442,EM-DAT,2005-0265-BGR,Bulgaria,2005-05-26,2005-06-13
1443,DFO,DFO-2657,Bangladesh,2005-05-25,2005-05-28
1443,EM-DAT,2005-0261-BGD,Bangladesh,2005-05-25,2005-05-28
1444,DFO,DFO-2658,Finland,2005-05-25,2005-05-31
1444,EM-DAT,2005-0313-FIN,Finland,2005-05-25,2005-05-31
1445,DFO,DFO-2655,New Zealand,2005-05-18,2005-05-21
1445,EM-DAT,2005-0302-NZL,New Zealand,2005-05-18,2005-05-21
1446,DFO,DFO-2653,Afghanistan,2005-05-04,2005-05-08
1446,EM-DAT,2005-0281-AFG,Afghanistan,2005-05-04,2005-05-08
1447,DFO,DFO-2652,Kenya • Uganda,2005-05-03,2005-06-03
1447,EM-DAT,2005-0215-KEN,Kenya,2005-04-23,2005-04-26
1447,EM-DAT,2005-0260-KEN,Kenya,2005-05-18,2005-05-24
1448,DFO,DFO-2651,Indonesia,2005-04-26,2005-04-27
1448,EM-DAT,2005-0223-IDN,Indonesia,2005-04-26,2005-04-27
1449,DFO,DFO-2649,Ethiopia • Somalia,2005-04-23,2005-06-14
1449,EM-DAT,2005-0215-SOM,Somalia,2005-04-23,2005-06-14
1449,EM-DAT,2005-0215-ETH,Ethiopia,2005-04-23,2005-04-26
1449,EM-DAT,2005-0258-ETH,Ethiopia,2005-05-20,2005-05-22
1449,EM-DAT,2005-0309-SOM,Somalia,2005-06-04,2005-06-05
1450,DFO,DFO-2648,Romania • Serbia,2005-04-18,2005-06-04
1450,EM-DAT,2005-0214-ROU,Romania,2005-04-21,2005-06-04
1451,DFO,DFO-2647,United Republic of Tanzania,2005-04-16,2005-04-18
1451,EM-DAT,2005-0212-TZA,United Republic of Tanzania,2005-04-16,2005-04-18
1452,DFO,DFO-2646,Colombia,2005-04-11,2005-04-14
1452,EM-DAT,2005-0196-COL,Colombia,2005-04-12,2005-05-07
1453,DFO,DFO-2645,United States of America,2005-04-01,2005-04-06
1453,EM-DAT,2005-0203-USA,United States of America,2005-04-01,2005-04-06
1454,DFO,DFO-2632,Afghanistan,2005-03-05,2005-04-05
1454,DFO,DFO-2639,Afghanistan,2005-03-15,2005-03-18
1454,DFO,DFO-2644,Afghanistan,2005-03-29,2005-03-30
1454,EM-DAT,2005-0101-AFG,Afghanistan,2005-03-05,2005-04-05
1454,EM-DAT,2005-0169-AFG,Afghanistan,2005-03-05,2005-03-25
1455,DFO,DFO-2642,Madagascar,2005-03-24,2005-03-26
1455,EM-DAT,2005-0165-MDG,Madagascar,2005-03-24,2005-03-26
1456,DFO,DFO-2641,Pakistan,2005-03-20,2005-03-24
1456,EM-DAT,2005-0192-PAK,Pakistan,2005-03-20,2005-03-24
1457,DFO,DFO-2640,Poland • Romania,2005-03-17,2005-04-08
1457,EM-DAT,2005-0131-ROU,Romania,2005-03-17,2005-03-25
1457,EM-DAT,2005-0131-POL,Poland,2005-03-17,2005-04-08
1458,DFO,DFO-2635,Iran (Islamic Republic of),2005-03-11,2005-03-12
1458,EM-DAT,2005-0113-IRN,Iran (Islamic Republic of),2005-03-11,2005-03-12
1459,DFO,DFO-2629,Kazakhstan • Uzbekistan,2005-02-24,2005-03-23
1459,DFO,DFO-2636,China • Kazakhstan,2005-03-11,2005-03-22
1459,EM-DAT,2005-0116-KAZ,Kazakhstan,2005-02-24,2005-03-23
1459,EM-DAT,2005-0116-UZB,Uzbekistan,2005-02-24,2005-03-13
1460,DFO,DFO-2634,Algeria,2005-03-06,2005-03-09
1460,EM-DAT,2005-0095-DZA,Algeria,2005-03-06,2005-03-09
1461,DFO,DFO-2631,Pakistan,2005-03-02,2005-03-08
1461,EM-DAT,2005-0170-PAK,Pakistan,2005-03-02,2005-03-08
1462,DFO,DFO-2633,Madagascar,2005-03-02,2005-03-15
1462,EM-DAT,2005-0097-MDG,Madagascar,2005-03-02,2005-03-15
1463,DFO,DFO-2623,Venezuela (Bolivarian Republic of),2005-02-07,2005-02-14
1463,DFO,DFO-2625,Colombia • Venezuela (Bolivarian Republic of),2005-02-11,2005-02-26
1463,EM-DAT,2005-0073-VEN,Venezuela (Bolivarian Republic of),2005-02-07,2005-02-14
1463,EM-DAT,2005-0083-COL,Colombia,2005-02-11,2005-02-26
1464,DFO,DFO-2624,Pakistan,2005-02-09,2005-02-16
1464,EM-DAT,2005-0079-PAK,Pakistan,2005-02-09,2005-02-16
1465,DFO,DFO-2618,Brazil,2005-01-29,2005-01-31
1465,DFO,DFO-2621,Brazil,2005-02-01,2005-02-11
1465,EM-DAT,2005-0054-BRA,Brazil,2005-01-29,2005-02-11
1466,DFO,DFO-2620,Angola,2005-01-27,2005-03-28
1466,EM-DAT,2005-0137-AGO,Angola,2005-01-27,2005-03-28
1467,DFO,DFO-2617,Mozambique,2005-01-25,2005-02-09
1467,EM-DAT,2005-0075-MOZ,Mozambique,2005-01-25,2005-02-09
